age,income,gender_male,education,race_Non-Hispanic Asian,race_Non-Hispanic Black,race_Non-Hispanic White,race_Other Hispanic,race_Other Race,marital_status_Never married,marital_status_Widowed/Divorced/Separated,num_meals_not_home,num_meals_fast_food,num_ready_foods_30_days,num_frozen_foods_30_days,num_home_cook
0.45,0.796,0,0.75,0,0,0,1,0,0,0,0.19047619047619047,0.14285714285714285,0.0,0.022222222222222223,0.6444444444444445
0.15,0.048,1,0.5,0,0,1,0,0,0,1,0.14285714285714285,0.047619047619047616,0.022222222222222223,0.13333333333333333,0.6539682539682539
0.36666666666666664,0.09,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.044444444444444446,0.9555555555555556
0.1,0.016,1,0.75,0,1,0,0,0,1,0,0.2857142857142857,0.2857142857142857,0.0,0.0,0.4285714285714285
0.8666666666666667,0.48600000000000004,0,0.5,0,0,1,0,0,0,0,0.14285714285714285,0.09523809523809523,0.0,0.0,0.7619047619047619
0.6666666666666666,0.776,1,0.75,0,0,1,0,0,0,0,0.14285714285714285,0.09523809523809523,0.0,0.07777777777777778,0.6841269841269841
0.2,0.27599999999999997,0,0.75,1,0,0,0,0,0,0,0.047619047619047616,0.0,0.0,0.08888888888888889,0.8634920634920634
0.26666666666666666,0.796,0,1.0,0,0,0,0,0,0,0,0.2857142857142857,0.0,0.08888888888888889,0.0,0.6253968253968253
0.6666666666666666,1.0,1,0.5,0,1,0,0,0,0,0,0.047619047619047616,0.047619047619047616,0.0,0.0,0.9047619047619047
0.8166666666666667,0.25,0,0.0,0,1,0,0,0,0,0,0.09523809523809523,0.09523809523809523,0.0,0.022222222222222223,0.7873015873015874
0.3,0.882,1,1.0,1,0,0,0,0,0,0,0.23809523809523808,0.19047619047619047,0.05555555555555555,0.05555555555555555,0.46031746031746035
0.26666666666666666,1.0,1,1.0,0,0,1,0,0,0,0,0.47619047619047616,0.14285714285714285,0.0,0.0,0.38095238095238104
0.21666666666666667,0.236,1,0.75,0,0,1,0,0,0,0,0.14285714285714285,0.14285714285714285,0.0,0.0,0.7142857142857142
0.75,0.8320000000000001,1,0.25,0,1,0,0,0,0,0,0.047619047619047616,0.047619047619047616,0.011111111111111112,0.011111111111111112,0.8825396825396824
0.7,0.236,0,0.5,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,1.0
0.25,0.434,0,0.5,0,0,0,0,0,0,0,0.047619047619047616,0.047619047619047616,0.05555555555555555,0.0,0.8492063492063491
0.7166666666666667,1.0,0,0.0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0
0.8333333333333334,1.0,1,1.0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.011111111111111112,0.9888888888888889
0.16666666666666666,0.344,0,0.75,0,0,1,0,0,1,0,0.14285714285714285,0.14285714285714285,0.0,0.1111111111111111,0.603174603174603
0.05,0.122,0,0.25,0,1,0,0,0,0,0,0.23809523809523808,0.23809523809523808,0.0,0.03333333333333333,0.49047619047619045
0.8833333333333333,0.394,1,0.5,0,0,1,0,0,0,0,0.14285714285714285,0.047619047619047616,0.0,0.0,0.8095238095238094
0.6833333333333333,0.398,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0
1.0,0.796,1,0.75,0,0,1,0,0,0,1,0.0,0.0,0.0,0.0,1.0
0.75,1.0,0,0.5,0,0,1,0,0,0,1,0.23809523809523808,0.09523809523809523,0.0,0.2222222222222222,0.4444444444444444
0.7833333333333333,0.23199999999999998,1,0.75,0,0,0,0,1,0,0,0.3333333333333333,0.19047619047619047,0.0,0.022222222222222223,0.453968253968254
0.65,0.21200000000000002,1,0.25,0,1,0,0,0,0,1,0.0,0.0,0.0,0.022222222222222223,0.9777777777777777
0.7333333333333333,0.658,0,0.75,0,0,0,0,0,0,1,0.047619047619047616,0.0,0.044444444444444446,0.011111111111111112,0.8968253968253967
0.4666666666666667,1.0,1,1.0,1,0,0,0,0,0,0,0.23809523809523808,0.047619047619047616,0.011111111111111112,0.05555555555555555,0.6476190476190475
0.7,0.046,1,0.25,0,0,0,0,0,0,0,0.047619047619047616,0.047619047619047616,0.011111111111111112,0.0,0.8936507936507935
0.55,1.0,0,0.5,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0
0.7,0.0,1,0.5,0,0,1,0,0,0,1,0.09523809523809523,0.09523809523809523,0.0,0.0,0.8095238095238095
0.55,0.312,1,0.75,0,1,0,0,0,0,1,0.19047619047619047,0.0,0.0,0.0,0.8095238095238095
0.5166666666666667,0.008,1,0.5,0,1,0,0,0,0,1,0.14285714285714285,0.047619047619047616,0.011111111111111112,0.0,0.7984126984126984
0.65,0.644,0,0.75,0,0,1,0,0,0,0,0.09523809523809523,0.047619047619047616,0.0,0.0,0.8571428571428571
0.4,1.0,0,1.0,1,0,0,0,0,0,0,0.19047619047619047,0.0,0.0,0.0,0.8095238095238095
0.75,0.18,0,0.5,0,0,1,0,0,1,0,0.047619047619047616,0.047619047619047616,0.0,0.08888888888888889,0.8158730158730158
0.7,1.0,0,0.75,0,0,1,0,0,0,0,0.09523809523809523,0.0,0.0,0.0,0.9047619047619048
0.7166666666666667,0.16,0,0.5,0,1,0,0,0,0,1,0.09523809523809523,0.09523809523809523,0.022222222222222223,0.0,0.7873015873015874
0.7,0.122,1,0.5,0,0,1,0,0,1,0,0.0,0.0,0.03333333333333333,0.2222222222222222,0.7444444444444445
1.0,0.368,0,0.75,0,0,1,0,0,0,1,0.047619047619047616,0.047619047619047616,0.0,0.022222222222222223,0.8825396825396824
0.6,0.982,1,0.5,0,1,0,0,0,0,0,0.5714285714285714,0.38095238095238093,0.0,0.0,0.04761904761904761
0.9166666666666666,1.0,1,0.5,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0
0.9833333333333333,0.48600000000000004,0,1.0,0,0,1,0,0,0,1,0.19047619047619047,0.047619047619047616,0.05555555555555555,0.044444444444444446,0.6619047619047619
0.48333333333333334,1.0,0,0.5,0,0,0,0,1,0,0,0.19047619047619047,0.047619047619047616,0.07777777777777778,0.0,0.6841269841269841
0.75,0.906,0,1.0,0,0,1,0,0,0,1,0.09523809523809523,0.0,0.011111111111111112,0.0,0.8936507936507937
0.35,0.962,1,0.75,0,0,0,1,0,0,1,0.09523809523809523,0.0,0.0,0.0,0.9047619047619048
0.7166666666666667,0.476,1,0.25,1,0,0,0,0,0,0,0.047619047619047616,0.047619047619047616,0.0,0.0,0.9047619047619047
0.21666666666666667,0.346,0,0.5,0,0,1,0,0,1,0,0.09523809523809523,0.047619047619047616,0.0,0.03333333333333333,0.8238095238095238
0.6666666666666666,1.0,0,1.0,1,0,0,0,0,0,0,0.09523809523809523,0.0,0.0,0.011111111111111112,0.8936507936507937
0.35,0.49800000000000005,0,0.5,0,0,0,0,0,1,0,0.0,0.0,0.0,0.03333333333333333,0.9666666666666667
0.6166666666666667,0.124,1,0.25,0,0,0,0,1,0,1,0.09523809523809523,0.09523809523809523,0.0,0.0,0.8095238095238095
0.13333333333333333,0.16799999999999998,1,0.5,0,0,1,0,0,0,0,0.0,0.0,0.0,0.022222222222222223,0.9777777777777777
0.43333333333333335,0.8300000000000001,0,1.0,0,0,1,0,0,0,0,0.047619047619047616,0.047619047619047616,0.011111111111111112,0.0,0.8936507936507935
0.4,0.154,0,0.75,0,1,0,0,0,0,1,0.09523809523809523,0.09523809523809523,0.3333333333333333,0.044444444444444446,0.43174603174603177
0.6166666666666667,0.674,0,0.75,0,1,0,0,0,0,0,0.09523809523809523,0.047619047619047616,0.0,0.0,0.8571428571428571
0.4166666666666667,0.528,0,0.75,0,0,1,0,0,0,0,0.19047619047619047,0.0,0.0,0.0,0.8095238095238095
0.016666666666666666,0.32799999999999996,0,0.75,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,1.0
1.0,0.24,1,0.25,0,0,1,0,0,0,1,0.0,0.0,0.2222222222222222,0.05555555555555555,0.7222222222222222
0.5833333333333334,1.0,1,0.5,0,0,1,0,0,0,0,0.2857142857142857,0.047619047619047616,0.16666666666666666,0.05555555555555555,0.44444444444444436
0.5333333333333333,0.364,0,0.75,0,1,0,0,0,0,0,0.09523809523809523,0.047619047619047616,0.011111111111111112,0.0,0.846031746031746
0.5333333333333333,0.758,0,0.5,0,0,0,0,0,0,0,0.23809523809523808,0.14285714285714285,0.0,0.0,0.619047619047619
0.8833333333333333,0.034,0,0.5,0,0,0,1,0,0,1,0.0,0.0,0.0,0.0,1.0
0.2833333333333333,0.136,0,0.5,0,0,0,1,0,1,0,0.09523809523809523,0.09523809523809523,0.0,0.0,0.8095238095238095
0.8,0.33199999999999996,0,0.75,0,0,0,0,1,0,1,0.0,0.0,0.022222222222222223,0.03333333333333333,0.9444444444444444
0.36666666666666664,1.0,0,1.0,0,0,1,0,0,0,0,0.19047619047619047,0.047619047619047616,0.0,0.022222222222222223,0.7396825396825396
0.26666666666666666,0.024,0,0.75,0,1,0,0,0,1,0,0.14285714285714285,0.14285714285714285,0.16666666666666666,0.1111111111111111,0.4365079365079364
0.85,0.23399999999999999,1,0.5,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,1.0
0.9666666666666667,0.3,0,1.0,0,0,0,1,0,0,1,0.0,0.0,0.0,0.0,1.0
0.2,0.46799999999999997,0,1.0,0,0,1,0,0,0,1,0.09523809523809523,0.047619047619047616,0.044444444444444446,0.0,0.8126984126984127
0.7333333333333333,0.10800000000000001,0,0.25,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,1.0
0.5833333333333334,0.202,0,0.75,0,1,0,0,0,1,0,0.19047619047619047,0.14285714285714285,0.022222222222222223,0.022222222222222223,0.6222222222222222
0.23333333333333334,0.666,0,0.75,0,0,0,1,0,0,0,0.3333333333333333,0.23809523809523808,0.0,0.022222222222222223,0.40634920634920635
0.8333333333333334,1.0,0,1.0,0,0,1,0,0,0,0,0.09523809523809523,0.047619047619047616,0.03333333333333333,0.0,0.8238095238095238
1.0,0.6799999999999999,0,0.75,0,0,1,0,0,0,0,0.23809523809523808,0.0,0.0,0.0,0.7619047619047619
0.21666666666666667,0.184,0,0.0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1.0
0.2,0.176,1,0.75,0,1,0,0,0,0,0,0.3333333333333333,0.3333333333333333,0.022222222222222223,0.0,0.3111111111111111
0.6166666666666667,0.356,1,1.0,0,0,1,0,0,0,0,0.47619047619047616,0.47619047619047616,0.0,0.011111111111111112,0.03650793650793657
0.7666666666666667,0.45199999999999996,1,0.5,0,0,1,0,0,0,0,0.047619047619047616,0.0,0.0,0.0,0.9523809523809523
0.38333333333333336,0.22599999999999998,1,0.25,0,1,0,0,0,0,0,0.23809523809523808,0.23809523809523808,0.08888888888888889,0.0,0.4349206349206349
1.0,0.21200000000000002,1,0.0,0,0,1,0,0,0,1,0.14285714285714285,0.0,0.05555555555555555,0.05555555555555555,0.7460317460317459
1.0,0.20400000000000001,1,0.75,0,0,1,0,0,0,1,0.0,0.0,0.16666666666666666,0.2222222222222222,0.6111111111111112
0.7333333333333333,1.0,1,1.0,0,1,0,0,0,0,0,0.09523809523809523,0.047619047619047616,0.0,0.044444444444444446,0.8126984126984127
1.0,0.37,0,0.75,0,0,1,0,0,0,0,0.047619047619047616,0.047619047619047616,0.022222222222222223,0.03333333333333333,0.8492063492063491
0.26666666666666666,0.272,1,0.5,1,0,0,0,0,0,0,0.3333333333333333,0.0,0.011111111111111112,0.0,0.6555555555555556
0.65,0.198,1,0.5,0,1,0,0,0,1,0,0.19047619047619047,0.19047619047619047,0.0,0.0,0.6190476190476192
0.8333333333333334,0.248,0,0.25,0,0,1,0,0,0,1,0.19047619047619047,0.09523809523809523,0.1111111111111111,0.022222222222222223,0.580952380952381
0.2833333333333333,0.252,0,0.75,0,0,0,0,0,0,1,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666
0.6166666666666667,0.20800000000000002,0,0.25,0,1,0,0,0,0,0,0.047619047619047616,0.0,0.022222222222222223,0.0,0.9301587301587301
0.25,0.316,1,0.75,0,0,1,0,0,0,0,0.09523809523809523,0.0,0.03333333333333333,0.0,0.8714285714285714
0.5333333333333333,0.398,1,0.75,0,0,0,0,1,1,0,0.047619047619047616,0.0,0.0,0.022222222222222223,0.9301587301587301
0.4,0.272,0,0.75,0,0,0,1,0,0,0,0.0,0.0,0.0,0.05555555555555555,0.9444444444444444
0.48333333333333334,0.9880000000000001,1,0.75,0,0,1,0,0,1,0,0.0,0.0,0.0,0.23333333333333334,0.7666666666666667
0.06666666666666667,0.11200000000000002,0,1.0,0,0,1,0,0,0,0,0.09523809523809523,0.047619047619047616,0.0,0.0,0.8571428571428571
0.35,0.064,0,0.75,0,1,0,0,0,1,0,0.0,0.0,0.07777777777777778,0.044444444444444446,0.8777777777777778
0.36666666666666664,1.0,1,0.75,0,0,1,0,0,0,0,0.09523809523809523,0.0,0.0,0.022222222222222223,0.8825396825396825
0.7,0.11599999999999999,0,0.5,1,0,0,0,0,0,1,0.0,0.0,0.011111111111111112,0.0,0.9888888888888889
0.18333333333333332,0.828,0,0.75,0,0,1,0,0,0,0,0.09523809523809523,0.09523809523809523,0.022222222222222223,0.0,0.7873015873015874
0.26666666666666666,0.8099999999999999,1,0.75,0,0,1,0,0,0,0,0.47619047619047616,0.19047619047619047,0.0,0.0,0.33333333333333337
0.23333333333333334,0.8119999999999999,1,1.0,0,0,1,0,0,0,0,0.38095238095238093,0.09523809523809523,0.022222222222222223,0.0,0.5015873015873016
0.8333333333333334,0.254,1,0.0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0
0.6833333333333333,0.376,0,0.25,0,0,1,0,0,1,0,0.047619047619047616,0.0,0.0,0.0,0.9523809523809523
0.6666666666666666,0.564,1,0.75,0,0,0,1,0,0,0,0.047619047619047616,0.047619047619047616,0.0,0.0,0.9047619047619047
0.6333333333333333,0.784,0,1.0,0,1,0,0,0,1,0,0.047619047619047616,0.0,0.0,0.0,0.9523809523809523
0.1,1.0,1,1.0,0,0,0,0,1,1,0,0.14285714285714285,0.0,0.0,0.2777777777777778,0.5793650793650793
0.23333333333333334,0.304,0,0.75,0,0,0,0,0,0,0,0.047619047619047616,0.047619047619047616,0.03333333333333333,0.022222222222222223,0.8492063492063491
0.8666666666666667,0.018,1,0.0,0,0,0,1,0,0,0,0.09523809523809523,0.09523809523809523,0.0,0.0,0.8095238095238095
0.25,0.306,1,0.25,0,0,1,0,0,0,0,0.14285714285714285,0.09523809523809523,0.1111111111111111,0.044444444444444446,0.6063492063492063
0.7166666666666667,1.0,0,0.5,0,0,1,0,0,0,0,0.047619047619047616,0.047619047619047616,0.3333333333333333,0.0,0.5714285714285713
0.11666666666666667,0.962,0,1.0,1,0,0,0,0,0,0,0.047619047619047616,0.0,0.0,0.0,0.9523809523809523
0.4166666666666667,0.188,1,0.5,0,0,0,0,1,0,1,0.047619047619047616,0.047619047619047616,0.0,0.0,0.9047619047619047
0.75,0.378,0,0.5,0,1,0,0,0,0,0,0.0,0.0,0.0,0.03333333333333333,0.9666666666666667
0.9166666666666666,0.014000000000000002,0,0.25,0,0,0,1,0,1,0,0.0,0.0,0.0,0.0,1.0
0.55,1.0,0,0.75,0,1,0,0,0,1,0,0.9523809523809523,0.0,0.0,0.0,0.047619047619047686
0.7666666666666667,0.422,0,1.0,0,1,0,0,0,0,1,0.14285714285714285,0.047619047619047616,0.022222222222222223,0.0,0.7873015873015872
0.0,1.0,1,0.5,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,1.0
0.5166666666666667,0.636,0,0.75,0,1,0,0,0,0,0,0.0,0.0,0.03333333333333333,0.022222222222222223,0.9444444444444444
0.5833333333333334,0.962,1,0.75,0,0,0,1,0,0,0,0.2857142857142857,0.0,0.05555555555555555,0.0,0.6587301587301586
0.31666666666666665,0.96,1,1.0,0,0,1,0,0,0,0,0.3333333333333333,0.047619047619047616,0.0,0.0,0.6190476190476191
0.9833333333333333,1.0,0,0.75,0,0,0,1,0,0,0,0.3333333333333333,0.09523809523809523,0.1111111111111111,0.13333333333333333,0.326984126984127
0.6833333333333333,0.13,1,0.5,0,1,0,0,0,0,0,0.14285714285714285,0.047619047619047616,0.022222222222222223,0.0,0.7873015873015872
1.0,0.52,1,0.75,0,0,1,0,0,0,0,0.047619047619047616,0.0,0.011111111111111112,0.03333333333333333,0.9079365079365078
0.8,0.284,1,0.25,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0
0.6,0.77,1,0.75,0,0,1,0,0,0,1,0.14285714285714285,0.14285714285714285,0.03333333333333333,0.2222222222222222,0.45873015873015865
0.36666666666666664,1.0,0,0.5,0,0,0,1,0,0,1,0.047619047619047616,0.0,0.0,0.0,0.9523809523809523
0.43333333333333335,1.0,0,0.75,0,0,0,0,0,0,0,0.19047619047619047,0.19047619047619047,0.0,0.0,0.6190476190476192
0.6,1.0,1,1.0,0,0,0,0,0,0,0,0.23809523809523808,0.047619047619047616,0.06666666666666667,0.17777777777777778,0.4698412698412697
0.8833333333333333,0.384,0,0.75,0,0,1,0,0,0,1,0.0,0.0,0.08888888888888889,0.0,0.9111111111111111
0.6666666666666666,0.16999999999999998,1,0.75,0,1,0,0,0,0,0,0.0,0.0,0.08888888888888889,0.08888888888888889,0.8222222222222222
0.1,0.5559999999999999,1,0.75,0,1,0,0,0,0,0,0.0,0.0,0.011111111111111112,0.0,0.9888888888888889
0.6,0.6799999999999999,0,0.5,0,0,1,0,0,0,0,0.14285714285714285,0.14285714285714285,0.06666666666666667,0.022222222222222223,0.6253968253968253
0.05,0.10400000000000001,0,1.0,0,0,1,0,0,1,0,0.47619047619047616,0.14285714285714285,0.044444444444444446,0.011111111111111112,0.32539682539682546
0.6333333333333333,0.6639999999999999,1,1.0,0,0,1,0,0,0,0,0.09523809523809523,0.09523809523809523,0.0,0.0,0.8095238095238095
0.016666666666666666,0.238,0,0.5,0,0,1,0,0,0,0,0.2857142857142857,0.2857142857142857,0.0,0.05555555555555555,0.3730158730158729
0.05,0.08199999999999999,1,0.25,0,0,0,1,0,1,0,0.3333333333333333,0.3333333333333333,0.08888888888888889,0.044444444444444446,0.2
1.0,0.382,0,0.25,0,0,1,0,0,0,0,0.19047619047619047,0.0,0.0,0.0,0.8095238095238095
0.8166666666666667,0.78,1,1.0,0,0,0,1,0,0,0,0.047619047619047616,0.047619047619047616,0.0,0.0,0.9047619047619047
0.45,0.636,1,1.0,0,0,1,0,0,0,0,0.23809523809523808,0.14285714285714285,0.0,0.13333333333333333,0.48571428571428565
0.0,0.868,0,0.75,0,0,0,1,0,1,0,0.14285714285714285,0.0,0.03333333333333333,0.011111111111111112,0.8126984126984127
0.85,1.0,0,1.0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0
0.5833333333333334,0.314,1,0.75,0,0,1,0,0,1,0,0.23809523809523808,0.19047619047619047,0.0,0.05555555555555555,0.5158730158730159
0.03333333333333333,0.558,1,1.0,0,0,1,0,0,1,0,0.14285714285714285,0.09523809523809523,0.022222222222222223,0.011111111111111112,0.7285714285714285
0.8833333333333333,0.33599999999999997,0,0.25,0,0,0,0,0,0,0,0.0,0.0,0.18888888888888888,0.0,0.8111111111111111
0.48333333333333334,1.0,0,0.5,0,0,1,0,0,0,0,0.38095238095238093,0.14285714285714285,0.022222222222222223,0.0,0.453968253968254
0.75,0.40599999999999997,1,0.75,0,1,0,0,0,0,0,0.09523809523809523,0.047619047619047616,0.0,0.0,0.8571428571428571
0.1,0.39,0,0.5,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0
0.5166666666666667,0.294,0,0.5,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0
0.55,1.0,0,0.75,0,0,1,0,0,0,1,0.14285714285714285,0.0,0.03333333333333333,0.0,0.8238095238095238
0.4666666666666667,0.10400000000000001,0,0.25,0,0,0,1,0,0,1,0.0,0.0,0.0,0.0,1.0
0.6,0.344,0,0.5,0,0,1,0,0,0,0,0.0,0.0,0.0,0.03333333333333333,0.9666666666666667
0.8,0.6940000000000001,1,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0
0.05,0.358,1,0.75,1,0,0,0,0,1,0,0.047619047619047616,0.0,0.0,0.0,0.9523809523809523
0.35,0.398,0,0.75,0,0,1,0,0,0,0,0.47619047619047616,0.14285714285714285,0.022222222222222223,0.0,0.3587301587301588
0.26666666666666666,0.1,1,1.0,1,0,0,0,0,1,0,0.0,0.0,0.011111111111111112,0.0,0.9888888888888889
0.08333333333333333,0.32799999999999996,1,0.75,0,1,0,0,0,1,0,0.14285714285714285,0.047619047619047616,0.0,0.044444444444444446,0.7650793650793649
0.6833333333333333,0.462,1,0.5,0,1,0,0,0,0,0,0.047619047619047616,0.047619047619047616,0.022222222222222223,0.011111111111111112,0.8714285714285713
0.8166666666666667,0.986,1,0.75,0,0,1,0,0,0,0,0.09523809523809523,0.0,0.0,0.0,0.9047619047619048
1.0,1.0,1,1.0,0,0,1,0,0,0,0,0.047619047619047616,0.0,0.0,0.0,0.9523809523809523
0.18333333333333332,0.32,0,1.0,0,0,1,0,0,0,0,0.047619047619047616,0.047619047619047616,0.0,0.0,0.9047619047619047
0.9166666666666666,0.172,1,0.5,0,0,0,0,1,0,0,0.19047619047619047,0.09523809523809523,0.0,0.0,0.7142857142857143
0.15,1.0,1,1.0,0,0,1,0,0,0,0,0.047619047619047616,0.0,0.08888888888888889,0.022222222222222223,0.8412698412698412
0.7333333333333333,0.05,1,0.0,0,0,0,1,0,0,0,0.047619047619047616,0.047619047619047616,0.0,0.011111111111111112,0.8936507936507935
0.31666666666666665,0.3,0,0.5,0,0,1,0,0,0,0,0.0,0.0,0.022222222222222223,0.022222222222222223,0.9555555555555556
0.4666666666666667,0.398,0,0.5,0,0,0,0,0,0,0,0.19047619047619047,0.09523809523809523,0.0,0.022222222222222223,0.6920634920634922
0.2833333333333333,0.734,1,1.0,0,0,0,1,0,0,0,0.09523809523809523,0.047619047619047616,0.0,0.0,0.8571428571428571
0.45,1.0,1,1.0,0,0,1,0,0,0,0,0.3333333333333333,0.14285714285714285,0.08888888888888889,0.022222222222222223,0.4126984126984127
0.35,0.364,0,0.75,0,1,0,0,0,0,1,0.14285714285714285,0.14285714285714285,0.0,0.011111111111111112,0.7031746031746031
0.4166666666666667,1.0,1,0.75,0,0,1,0,0,0,0,0.19047619047619047,0.047619047619047616,0.044444444444444446,0.0,0.7174603174603175
0.43333333333333335,0.738,1,1.0,0,0,1,0,0,0,0,0.14285714285714285,0.09523809523809523,0.0,0.03333333333333333,0.7285714285714285
0.6833333333333333,0.608,0,0.5,0,0,1,0,0,0,0,0.047619047619047616,0.0,0.044444444444444446,0.0,0.9079365079365078
0.38333333333333336,0.576,1,1.0,0,0,1,0,0,1,0,0.09523809523809523,0.09523809523809523,0.0,0.044444444444444446,0.7650793650793651
0.75,0.4,1,0.0,0,1,0,0,0,0,0,0.23809523809523808,0.23809523809523808,0.0,0.022222222222222223,0.5015873015873016
0.03333333333333333,0.6799999999999999,0,1.0,1,0,0,0,0,1,0,0.47619047619047616,0.47619047619047616,0.0,0.0,0.047619047619047686
0.18333333333333332,0.162,1,0.75,0,0,1,0,0,0,0,0.14285714285714285,0.14285714285714285,0.0,0.0,0.7142857142857142
0.25,0.186,0,0.75,0,0,1,0,0,0,0,0.09523809523809523,0.0,0.0,0.0,0.9047619047619048
0.8333333333333334,0.756,1,0.5,0,0,0,0,1,0,0,0.09523809523809523,0.0,0.022222222222222223,0.011111111111111112,0.8714285714285714
0.7,0.09,0,0.5,0,0,0,0,1,0,1,0.0,0.0,0.0,0.0,1.0
0.11666666666666667,1.0,0,1.0,0,1,0,0,0,0,0,0.23809523809523808,0.14285714285714285,0.0,0.0,0.619047619047619
0.06666666666666667,0.24,1,0.25,0,0,1,0,0,0,0,0.09523809523809523,0.09523809523809523,0.0,0.23333333333333334,0.5761904761904763
0.9166666666666666,0.73,1,0.75,0,0,1,0,0,0,0,0.14285714285714285,0.0,0.0,0.0,0.8571428571428571
0.2,0.33399999999999996,0,1.0,0,1,0,0,0,0,0,0.09523809523809523,0.047619047619047616,0.0,0.03333333333333333,0.8238095238095238
0.05,0.458,1,0.5,0,0,1,0,0,1,0,0.09523809523809523,0.047619047619047616,0.022222222222222223,0.3333333333333333,0.5015873015873016
0.4666666666666667,0.986,1,1.0,1,0,0,0,0,0,0,0.23809523809523808,0.047619047619047616,0.1111111111111111,0.03333333333333333,0.5698412698412697
0.7166666666666667,0.358,0,0.5,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,1.0
0.43333333333333335,0.27799999999999997,1,0.0,0,0,0,1,0,0,1,0.3333333333333333,0.0,0.044444444444444446,0.0,0.6222222222222222
0.11666666666666667,0.764,1,0.5,1,0,0,0,0,1,0,0.19047619047619047,0.0,0.0,0.0,0.8095238095238095
0.6,0.22999999999999998,0,1.0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0
0.43333333333333335,0.21200000000000002,1,0.75,0,0,0,0,1,0,1,0.047619047619047616,0.047619047619047616,0.0,0.0,0.9047619047619047
0.18333333333333332,0.288,0,0.75,0,0,1,0,0,1,0,0.23809523809523808,0.14285714285714285,0.1111111111111111,0.0,0.5079365079365079
0.31666666666666665,0.156,0,0.25,0,0,1,0,0,0,1,0.0,0.0,0.0,0.16666666666666666,0.8333333333333334
0.38333333333333336,0.152,0,0.0,0,0,0,0,0,0,1,0.09523809523809523,0.09523809523809523,0.13333333333333333,0.0,0.6761904761904762
0.4666666666666667,1.0,1,1.0,0,1,0,0,0,0,0,0.14285714285714285,0.0,0.0,0.0,0.8571428571428571
0.8666666666666667,0.40800000000000003,0,0.75,0,0,1,0,0,0,0,0.09523809523809523,0.047619047619047616,0.0,0.0,0.8571428571428571
0.26666666666666666,0.174,1,0.25,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0
0.55,0.47800000000000004,0,0.5,0,0,0,0,0,0,0,0.09523809523809523,0.09523809523809523,0.0,0.0,0.8095238095238095
0.75,0.24,0,0.75,0,1,0,0,0,0,1,0.09523809523809523,0.09523809523809523,0.1111111111111111,0.05555555555555555,0.6428571428571429
0.26666666666666666,0.44800000000000006,0,0.5,0,0,1,0,0,1,0,0.23809523809523808,0.14285714285714285,0.05555555555555555,0.011111111111111112,0.5523809523809523
0.9333333333333333,0.518,0,0.5,0,0,1,0,0,0,0,0.14285714285714285,0.0,0.0,0.0,0.8571428571428571
0.7,0.51,0,0.25,0,1,0,0,0,0,1,0.09523809523809523,0.09523809523809523,0.0,0.0,0.8095238095238095
0.05,0.538,0,0.5,0,0,0,1,0,0,0,0.0,0.0,0.0,0.1111111111111111,0.8888888888888888
0.6833333333333333,0.318,0,0.5,0,0,0,0,0,0,1,0.7619047619047619,0.14285714285714285,0.011111111111111112,0.0,0.08412698412698415
0.16666666666666666,0.288,0,0.5,0,1,0,0,0,1,0,0.42857142857142855,0.42857142857142855,0.0,0.022222222222222223,0.12063492063492068
0.6666666666666666,0.75,0,0.75,0,1,0,0,0,0,0,0.14285714285714285,0.09523809523809523,0.0,0.0,0.7619047619047619
0.11666666666666667,0.34199999999999997,0,0.5,0,0,0,0,0,0,0,0.23809523809523808,0.0,0.3333333333333333,0.0,0.42857142857142855
0.2,0.53,0,0.75,0,0,0,1,0,0,0,0.09523809523809523,0.0,0.0,0.0,0.9047619047619048
0.38333333333333336,0.20800000000000002,0,0.75,0,1,0,0,0,0,0,0.47619047619047616,0.47619047619047616,0.0,0.0,0.047619047619047686
0.9,0.914,0,0.25,1,0,0,0,0,0,0,0.047619047619047616,0.0,0.0,0.0,0.9523809523809523
0.4,0.5559999999999999,1,0.5,0,1,0,0,0,0,0,0.19047619047619047,0.09523809523809523,0.0,0.0,0.7142857142857143
